unit,section,tube_number,year,inspected_at,initial_thickness,measured_thickness,min_allowable,operating_temp,operating_pressure,creep_pct,status
UNIT 3A,Primary Superheater,14,2021,2021-06-15,5.8,5.33,3.3,463,145.1,27.37,Safe
UNIT 3A,Primary Superheater,14,2022,2022-06-15,5.8,5.21,3.3,463,145.1,34.95,Safe
UNIT 3A,Primary Superheater,14,2023,2023-06-15,5.8,5.04,3.3,463,145.1,42.63,Watch
UNIT 3A,Primary Superheater,14,2024,2024-06-15,5.8,5.08,3.3,463,145.1,50.69,Watch
UNIT 3A,Primary Superheater,14,2025,2025-06-15,5.8,4.78,3.3,463,145.1,58.02,Watch
UNIT 3A,Primary Superheater,15,2021,2021-06-15,5.8,5.18,3.3,487,145.5,36.27,Safe
UNIT 3A,Primary Superheater,15,2022,2022-06-15,5.8,4.99,3.3,487,145.5,47.48,Watch
UNIT 3A,Primary Superheater,15,2023,2023-06-15,5.8,4.79,3.3,487,145.5,57.51,Watch
UNIT 3A,Primary Superheater,15,2024,2024-06-15,5.8,4.81,3.3,487,145.5,68.89,Watch
UNIT 3A,Primary Superheater,15,2025,2025-06-15,5.8,4.6,3.3,487,145.5,78.76,Watch
UNIT 3A,Primary Superheater,16,2021,2021-06-15,5.8,5.46,3.3,473,140.5,21.7,Safe
UNIT 3A,Primary Superheater,16,2022,2022-06-15,5.8,5.34,3.3,473,140.5,28.87,Safe
UNIT 3A,Primary Superheater,16,2023,2023-06-15,5.8,5.29,3.3,473,140.5,36.11,Safe
UNIT 3A,Primary Superheater,16,2024,2024-06-15,5.8,5.05,3.3,473,140.5,42.63,Watch
UNIT 3A,Primary Superheater,16,2025,2025-06-15,5.8,4.91,3.3,473,140.5,49.56,Watch
UNIT 3A,Primary Superheater,17,2021,2021-06-15,5.8,5.78,3.3,466,144.7,1.35,Safe
UNIT 3A,Primary Superheater,17,2022,2022-06-15,5.8,5.73,3.3,466,144.7,3.82,Safe
UNIT 3A,Primary Superheater,17,2023,2023-06-15,5.8,5.68,3.3,466,144.7,6.37,Safe
UNIT 3A,Primary Superheater,17,2024,2024-06-15,5.8,5.66,3.3,466,144.7,8.51,Safe
UNIT 3A,Primary Superheater,17,2025,2025-06-15,5.8,5.63,3.3,466,144.7,11.14,Safe
UNIT 3A,Primary Superheater,18,2021,2021-06-15,5.8,5.66,3.3,483,147.3,7.43,Safe
UNIT 3A,Primary Superheater,18,2022,2022-06-15,5.8,5.65,3.3,483,147.3,8.49,Safe
UNIT 3A,Primary Superheater,18,2023,2023-06-15,5.8,5.66,3.3,483,147.3,9.6,Safe
UNIT 3A,Primary Superheater,18,2024,2024-06-15,5.8,5.6,3.3,483,147.3,10.67,Safe
UNIT 3A,Primary Superheater,18,2025,2025-06-15,5.8,5.58,3.3,483,147.3,11.83,Safe
UNIT 3A,Primary Superheater,19,2021,2021-06-15,5.8,5.73,3.3,461,140.6,4.86,Safe
UNIT 3A,Primary Superheater,19,2022,2022-06-15,5.8,5.69,3.3,461,140.6,6.95,Safe
UNIT 3A,Primary Superheater,19,2023,2023-06-15,5.8,5.67,3.3,461,140.6,8.84,Safe
UNIT 3A,Primary Superheater,19,2024,2024-06-15,5.8,5.59,3.3,461,140.6,11.04,Safe
UNIT 3A,Primary Superheater,19,2025,2025-06-15,5.8,5.56,3.3,461,140.6,13.13,Safe
UNIT 3A,Primary Superheater,20,2021,2021-06-15,5.8,5.42,3.3,475,141.4,22.54,Safe
UNIT 3A,Primary Superheater,20,2022,2022-06-15,5.8,5.27,3.3,475,141.4,29.19,Safe
UNIT 3A,Primary Superheater,20,2023,2023-06-15,5.8,5.23,3.3,475,141.4,36.55,Safe
UNIT 3A,Primary Superheater,20,2024,2024-06-15,5.8,4.97,3.3,475,141.4,44.69,Watch
UNIT 3A,Primary Superheater,20,2025,2025-06-15,5.8,4.87,3.3,475,141.4,52.4,Watch
UNIT 3A,Primary Superheater,21,2021,2021-06-15,5.8,5.79,3.3,490,147.5,0.52,Safe
UNIT 3A,Primary Superheater,21,2022,2022-06-15,5.8,5.76,3.3,490,147.5,2.92,Safe
UNIT 3A,Primary Superheater,21,2023,2023-06-15,5.8,5.72,3.3,490,147.5,5.48,Safe
UNIT 3A,Primary Superheater,21,2024,2024-06-15,5.8,5.65,3.3,490,147.5,8.16,Safe
UNIT 3A,Primary Superheater,21,2025,2025-06-15,5.8,5.61,3.3,490,147.5,10.99,Safe
UNIT 3A,Primary Superheater,22,2021,2021-06-15,5.8,5.24,3.3,472,144.5,34.34,Safe
UNIT 3A,Primary Superheater,22,2022,2022-06-15,5.8,4.84,3.3,472,144.5,51.13,Watch
UNIT 3A,Primary Superheater,22,2023,2023-06-15,5.8,4.63,3.3,472,144.5,67.27,Watch
UNIT 3A,Primary Superheater,22,2024,2024-06-15,5.8,4.39,3.3,472,144.5,82.27,Critical
UNIT 3A,Primary Superheater,22,2025,2025-06-15,5.8,4.36,3.3,472,144.5,95.56,Critical
UNIT 3A,Primary Superheater,23,2021,2021-06-15,5.8,5.77,3.3,457,147.3,1.93,Safe
UNIT 3A,Primary Superheater,23,2022,2022-06-15,5.8,5.75,3.3,457,147.3,3.51,Safe
UNIT 3A,Primary Superheater,23,2023,2023-06-15,5.8,5.73,3.3,457,147.3,4.84,Safe
UNIT 3A,Primary Superheater,23,2024,2024-06-15,5.8,5.7,3.3,457,147.3,6.47,Safe
UNIT 3A,Primary Superheater,23,2025,2025-06-15,5.8,5.66,3.3,457,147.3,7.97,Safe
UNIT 3A,Primary Superheater,24,2021,2021-06-15,5.8,5.42,3.3,459,149.7,23.43,Safe
UNIT 3A,Primary Superheater,24,2022,2022-06-15,5.8,5.16,3.3,459,149.7,34.06,Safe
UNIT 3A,Primary Superheater,24,2023,2023-06-15,5.8,4.99,3.3,459,149.7,44.26,Watch
UNIT 3A,Primary Superheater,24,2024,2024-06-15,5.8,4.9,3.3,459,149.7,52.66,Watch
UNIT 3A,Primary Superheater,24,2025,2025-06-15,5.8,4.87,3.3,459,149.7,61.23,Watch
UNIT 3A,Primary Superheater,25,2021,2021-06-15,5.8,5.67,3.3,464,153.9,6.96,Safe
UNIT 3A,Primary Superheater,25,2022,2022-06-15,5.8,5.66,3.3,464,153.9,9.59,Safe
UNIT 3A,Primary Superheater,25,2023,2023-06-15,5.8,5.59,3.3,464,153.9,12,Safe
UNIT 3A,Primary Superheater,25,2024,2024-06-15,5.8,5.6,3.3,464,153.9,14.73,Safe
UNIT 3A,Primary Superheater,25,2025,2025-06-15,5.8,5.54,3.3,464,153.9,16.99,Safe
UNIT 3A,Primary Superheater,26,2021,2021-06-15,5.8,5.75,3.3,472,150.7,2.88,Safe
UNIT 3A,Primary Superheater,26,2022,2022-06-15,5.8,5.74,3.3,472,150.7,3.68,Safe
UNIT 3A,Primary Superheater,26,2023,2023-06-15,5.8,5.71,3.3,472,150.7,4.58,Safe
UNIT 3A,Primary Superheater,26,2024,2024-06-15,5.8,5.7,3.3,472,150.7,5.55,Safe
UNIT 3A,Primary Superheater,26,2025,2025-06-15,5.8,5.69,3.3,472,150.7,6.36,Safe
UNIT 3A,Primary Superheater,27,2021,2021-06-15,5.8,5.77,3.3,483,152.6,1.7,Safe
UNIT 3A,Primary Superheater,27,2022,2022-06-15,5.8,5.74,3.3,483,152.6,3.34,Safe
UNIT 3A,Primary Superheater,27,2023,2023-06-15,5.8,5.71,3.3,483,152.6,5.3,Safe
UNIT 3A,Primary Superheater,27,2024,2024-06-15,5.8,5.67,3.3,483,152.6,7.03,Safe
UNIT 3A,Primary Superheater,27,2025,2025-06-15,5.8,5.64,3.3,483,152.6,8.94,Safe
UNIT 3A,Primary Superheater,28,2021,2021-06-15,5.8,5.67,3.3,451,144.3,7.38,Safe
UNIT 3A,Primary Superheater,28,2022,2022-06-15,5.8,5.65,3.3,451,144.3,8.63,Safe
UNIT 3A,Primary Superheater,28,2023,2023-06-15,5.8,5.66,3.3,451,144.3,9.78,Safe
UNIT 3A,Primary Superheater,28,2024,2024-06-15,5.8,5.62,3.3,451,144.3,10.88,Safe
UNIT 3A,Primary Superheater,28,2025,2025-06-15,5.8,5.63,3.3,451,144.3,11.86,Safe
UNIT 3A,Primary Superheater,29,2021,2021-06-15,5.8,5.39,3.3,472,147.1,23.02,Safe
UNIT 3A,Primary Superheater,29,2022,2022-06-15,5.8,5.37,3.3,472,147.1,30.95,Safe
UNIT 3A,Primary Superheater,29,2023,2023-06-15,5.8,5.26,3.3,472,147.1,38.8,Safe
UNIT 3A,Primary Superheater,29,2024,2024-06-15,5.8,5.12,3.3,472,147.1,47.48,Watch
UNIT 3A,Primary Superheater,29,2025,2025-06-15,5.8,4.92,3.3,472,147.1,54.71,Watch
UNIT 3A,Primary Superheater,30,2021,2021-06-15,5.8,5.24,3.3,476,154.3,39.37,Safe
UNIT 3A,Primary Superheater,30,2022,2022-06-15,5.8,4.89,3.3,476,154.3,52.44,Watch
UNIT 3A,Primary Superheater,30,2023,2023-06-15,5.8,4.72,3.3,476,154.3,63.79,Watch
UNIT 3A,Primary Superheater,30,2024,2024-06-15,5.8,4.42,3.3,476,154.3,77.96,Watch
UNIT 3A,Primary Superheater,30,2025,2025-06-15,5.8,4.2,3.3,476,154.3,92.4,Critical
UNIT 3A,Primary Superheater,31,2021,2021-06-15,5.8,5.71,3.3,454,153.1,4.67,Safe
UNIT 3A,Primary Superheater,31,2022,2022-06-15,5.8,5.7,3.3,454,153.1,5.8,Safe
UNIT 3A,Primary Superheater,31,2023,2023-06-15,5.8,5.68,3.3,454,153.1,6.98,Safe
UNIT 3A,Primary Superheater,31,2024,2024-06-15,5.8,5.68,3.3,454,153.1,8.36,Safe
UNIT 3A,Primary Superheater,31,2025,2025-06-15,5.8,5.64,3.3,454,153.1,9.78,Safe
UNIT 3A,Primary Superheater,32,2021,2021-06-15,5.8,5.73,3.3,481,140.3,4.71,Safe
UNIT 3A,Primary Superheater,32,2022,2022-06-15,5.8,5.7,3.3,481,140.3,6.63,Safe
UNIT 3A,Primary Superheater,32,2023,2023-06-15,5.8,5.66,3.3,481,140.3,8.77,Safe
UNIT 3A,Primary Superheater,32,2024,2024-06-15,5.8,5.64,3.3,481,140.3,11.15,Safe
UNIT 3A,Primary Superheater,32,2025,2025-06-15,5.8,5.55,3.3,481,140.3,13.46,Safe
UNIT 3A,Primary Superheater,33,2021,2021-06-15,5.8,5.34,3.3,475,151.1,32.73,Safe
UNIT 3A,Primary Superheater,33,2022,2022-06-15,5.8,4.97,3.3,475,151.1,45.66,Watch
UNIT 3A,Primary Superheater,33,2023,2023-06-15,5.8,4.79,3.3,475,151.1,58.16,Watch
UNIT 3A,Primary Superheater,33,2024,2024-06-15,5.8,4.75,3.3,475,151.1,72.23,Watch
UNIT 3A,Primary Superheater,33,2025,2025-06-15,5.8,4.38,3.3,475,151.1,86.83,Critical
UNIT 3A,Primary Superheater,34,2021,2021-06-15,5.8,5.21,3.3,471,151.2,39.87,Safe
UNIT 3A,Primary Superheater,34,2022,2022-06-15,5.8,4.86,3.3,471,151.2,53.81,Watch
UNIT 3A,Primary Superheater,34,2023,2023-06-15,5.8,4.74,3.3,471,151.2,70.28,Watch
UNIT 3A,Primary Superheater,34,2024,2024-06-15,5.8,4.38,3.3,471,151.2,87.08,Critical
UNIT 3A,Primary Superheater,34,2025,2025-06-15,5.8,4.04,3.3,471,151.2,99.5,Critical
UNIT 3A,Primary Superheater,35,2021,2021-06-15,5.8,5.73,3.3,475,152.3,4.36,Safe
UNIT 3A,Primary Superheater,35,2022,2022-06-15,5.8,5.67,3.3,475,152.3,6.83,Safe
UNIT 3A,Primary Superheater,35,2023,2023-06-15,5.8,5.66,3.3,475,152.3,9.63,Safe
UNIT 3A,Primary Superheater,35,2024,2024-06-15,5.8,5.61,3.3,475,152.3,11.96,Safe
UNIT 3A,Primary Superheater,35,2025,2025-06-15,5.8,5.53,3.3,475,152.3,14.75,Safe
UNIT 3A,Primary Superheater,36,2021,2021-06-15,5.8,5.48,3.3,488,146.3,20.39,Safe
UNIT 3A,Primary Superheater,36,2022,2022-06-15,5.8,5.29,3.3,488,146.3,30.55,Safe
UNIT 3A,Primary Superheater,36,2023,2023-06-15,5.8,5.21,3.3,488,146.3,39.77,Safe
UNIT 3A,Primary Superheater,36,2024,2024-06-15,5.8,5.08,3.3,488,146.3,50.73,Watch
UNIT 3A,Primary Superheater,36,2025,2025-06-15,5.8,4.91,3.3,488,146.3,60.76,Watch
UNIT 3A,Primary Superheater,37,2021,2021-06-15,5.8,5.44,3.3,450,152.5,25.47,Safe
UNIT 3A,Primary Superheater,37,2022,2022-06-15,5.8,5.27,3.3,450,152.5,35.55,Safe
UNIT 3A,Primary Superheater,37,2023,2023-06-15,5.8,5.17,3.3,450,152.5,46.06,Watch
UNIT 3A,Primary Superheater,37,2024,2024-06-15,5.8,4.86,3.3,450,152.5,55.55,Watch
UNIT 3A,Primary Superheater,37,2025,2025-06-15,5.8,4.64,3.3,450,152.5,65.1,Watch
UNIT 3A,Primary Superheater,38,2021,2021-06-15,5.8,5.06,3.3,462,153.3,45.82,Watch
UNIT 3A,Primary Superheater,38,2022,2022-06-15,5.8,4.78,3.3,462,153.3,57.94,Watch
UNIT 3A,Primary Superheater,38,2023,2023-06-15,5.8,4.51,3.3,462,153.3,70.84,Watch
UNIT 3A,Primary Superheater,38,2024,2024-06-15,5.8,4.47,3.3,462,153.3,83.98,Critical
UNIT 3A,Primary Superheater,38,2025,2025-06-15,5.8,4.24,3.3,462,153.3,96.42,Critical
UNIT 3A,Primary Superheater,39,2021,2021-06-15,5.8,5.17,3.3,464,150.2,41.63,Watch
UNIT 3A,Primary Superheater,39,2022,2022-06-15,5.8,4.89,3.3,464,150.2,54.47,Watch
UNIT 3A,Primary Superheater,39,2023,2023-06-15,5.8,4.65,3.3,464,150.2,70.25,Watch
UNIT 3A,Primary Superheater,39,2024,2024-06-15,5.8,4.42,3.3,464,150.2,82.82,Critical
UNIT 3A,Primary Superheater,39,2025,2025-06-15,5.8,4.05,3.3,464,150.2,95.39,Critical
UNIT 3A,Primary Superheater,40,2021,2021-06-15,5.8,5.79,3.3,452,146.8,0.78,Safe
UNIT 3A,Primary Superheater,40,2022,2022-06-15,5.8,5.77,3.3,452,146.8,1.71,Safe
UNIT 3A,Primary Superheater,40,2023,2023-06-15,5.8,5.76,3.3,452,146.8,2.5,Safe
UNIT 3A,Primary Superheater,40,2024,2024-06-15,5.8,5.75,3.3,452,146.8,3.35,Safe
UNIT 3A,Primary Superheater,40,2025,2025-06-15,5.8,5.73,3.3,452,146.8,4.28,Safe
UNIT 3A,Primary Superheater,41,2021,2021-06-15,5.8,5.74,3.3,452,146.4,3.53,Safe
UNIT 3A,Primary Superheater,41,2022,2022-06-15,5.8,5.73,3.3,452,146.4,4.66,Safe
UNIT 3A,Primary Superheater,41,2023,2023-06-15,5.8,5.71,3.3,452,146.4,5.79,Safe
UNIT 3A,Primary Superheater,41,2024,2024-06-15,5.8,5.69,3.3,452,146.4,6.84,Safe
UNIT 3A,Primary Superheater,41,2025,2025-06-15,5.8,5.69,3.3,452,146.4,7.86,Safe
UNIT 3A,Primary Superheater,42,2021,2021-06-15,5.8,5.28,3.3,486,149.2,37.36,Safe
UNIT 3A,Primary Superheater,42,2022,2022-06-15,5.8,5.09,3.3,486,149.2,48.08,Watch
UNIT 3A,Primary Superheater,42,2023,2023-06-15,5.8,4.9,3.3,486,149.2,59.77,Watch
UNIT 3A,Primary Superheater,42,2024,2024-06-15,5.8,4.62,3.3,486,149.2,70.38,Watch
UNIT 3A,Primary Superheater,42,2025,2025-06-15,5.8,4.37,3.3,486,149.2,83.15,Critical
UNIT 3A,Primary Superheater,43,2021,2021-06-15,5.8,5.72,3.3,455,143.6,4.92,Safe
UNIT 3A,Primary Superheater,43,2022,2022-06-15,5.8,5.68,3.3,455,143.6,6.89,Safe
UNIT 3A,Primary Superheater,43,2023,2023-06-15,5.8,5.67,3.3,455,143.6,8.92,Safe
UNIT 3A,Primary Superheater,43,2024,2024-06-15,5.8,5.64,3.3,455,143.6,10.84,Safe
UNIT 3A,Primary Superheater,43,2025,2025-06-15,5.8,5.62,3.3,455,143.6,12.95,Safe
UNIT 3A,Primary Superheater,44,2021,2021-06-15,5.8,5.28,3.3,458,153,31.23,Safe
UNIT 3A,Primary Superheater,44,2022,2022-06-15,5.8,5.12,3.3,458,153,39.72,Safe
UNIT 3A,Primary Superheater,44,2023,2023-06-15,5.8,5,3.3,458,153,49.54,Watch
UNIT 3A,Primary Superheater,44,2024,2024-06-15,5.8,4.79,3.3,458,153,57.2,Watch
UNIT 3A,Primary Superheater,44,2025,2025-06-15,5.8,4.66,3.3,458,153,64.63,Watch
UNIT 3A,Primary Superheater,45,2021,2021-06-15,5.8,5.01,3.3,466,148.4,44.51,Watch
UNIT 3A,Primary Superheater,45,2022,2022-06-15,5.8,4.91,3.3,466,148.4,55.28,Watch
UNIT 3A,Primary Superheater,45,2023,2023-06-15,5.8,4.77,3.3,466,148.4,66.48,Watch
UNIT 3A,Primary Superheater,45,2024,2024-06-15,5.8,4.45,3.3,466,148.4,75.26,Watch
UNIT 3A,Primary Superheater,45,2025,2025-06-15,5.8,4.26,3.3,466,148.4,84.76,Critical
UNIT 3A,Primary Superheater,46,2021,2021-06-15,5.8,5.22,3.3,478,149,32.64,Safe
UNIT 3A,Primary Superheater,46,2022,2022-06-15,5.8,5.2,3.3,478,149,42.14,Watch
UNIT 3A,Primary Superheater,46,2023,2023-06-15,5.8,5,3.3,478,149,51.54,Watch
UNIT 3A,Primary Superheater,46,2024,2024-06-15,5.8,4.75,3.3,478,149,61.74,Watch
UNIT 3A,Primary Superheater,46,2025,2025-06-15,5.8,4.68,3.3,478,149,70.35,Watch
UNIT 3A,Primary Superheater,47,2021,2021-06-15,5.8,5.39,3.3,464,140.5,27.36,Safe
UNIT 3A,Primary Superheater,47,2022,2022-06-15,5.8,5.26,3.3,464,140.5,36.17,Safe
UNIT 3A,Primary Superheater,47,2023,2023-06-15,5.8,5.08,3.3,464,140.5,45.07,Watch
UNIT 3A,Primary Superheater,47,2024,2024-06-15,5.8,4.86,3.3,464,140.5,53.13,Watch
UNIT 3A,Primary Superheater,47,2025,2025-06-15,5.8,4.89,3.3,464,140.5,60.97,Watch
UNIT 3A,Primary Superheater,48,2021,2021-06-15,5.8,5.17,3.3,466,152.1,39.52,Safe
UNIT 3A,Primary Superheater,48,2022,2022-06-15,5.8,4.99,3.3,466,152.1,52.87,Watch
UNIT 3A,Primary Superheater,48,2023,2023-06-15,5.8,4.63,3.3,466,152.1,65.34,Watch
UNIT 3A,Primary Superheater,48,2024,2024-06-15,5.8,4.39,3.3,466,152.1,77.38,Watch
UNIT 3A,Primary Superheater,48,2025,2025-06-15,5.8,4.34,3.3,466,152.1,89.14,Critical
UNIT 3A,Primary Superheater,49,2021,2021-06-15,5.8,5.2,3.3,450,153.7,35.38,Safe
UNIT 3A,Primary Superheater,49,2022,2022-06-15,5.8,4.94,3.3,450,153.7,48.45,Watch
UNIT 3A,Primary Superheater,49,2023,2023-06-15,5.8,4.93,3.3,450,153.7,62.65,Watch
UNIT 3A,Primary Superheater,49,2024,2024-06-15,5.8,4.43,3.3,450,153.7,77.05,Watch
UNIT 3A,Primary Superheater,49,2025,2025-06-15,5.8,4.2,3.3,450,153.7,91.2,Critical
UNIT 3A,Primary Superheater,50,2021,2021-06-15,5.8,5.72,3.3,473,145.5,5.81,Safe
UNIT 3A,Primary Superheater,50,2022,2022-06-15,5.8,5.67,3.3,473,145.5,7.24,Safe
UNIT 3A,Primary Superheater,50,2023,2023-06-15,5.8,5.67,3.3,473,145.5,8.66,Safe
UNIT 3A,Primary Superheater,50,2024,2024-06-15,5.8,5.66,3.3,473,145.5,10,Safe
UNIT 3A,Primary Superheater,50,2025,2025-06-15,5.8,5.61,3.3,473,145.5,11.73,Safe
UNIT 3A,Primary Superheater,51,2021,2021-06-15,5.8,5.69,3.3,466,151.1,6.39,Safe
UNIT 3A,Primary Superheater,51,2022,2022-06-15,5.8,5.66,3.3,466,151.1,7.93,Safe
UNIT 3A,Primary Superheater,51,2023,2023-06-15,5.8,5.64,3.3,466,151.1,9.32,Safe
UNIT 3A,Primary Superheater,51,2024,2024-06-15,5.8,5.62,3.3,466,151.1,10.83,Safe
UNIT 3A,Primary Superheater,51,2025,2025-06-15,5.8,5.59,3.3,466,151.1,12.59,Safe
UNIT 3A,Primary Superheater,52,2021,2021-06-15,5.8,4.95,3.3,489,149.6,46.86,Watch
UNIT 3A,Primary Superheater,52,2022,2022-06-15,5.8,4.68,3.3,489,149.6,62.29,Watch
UNIT 3A,Primary Superheater,52,2023,2023-06-15,5.8,4.58,3.3,489,149.6,75.7,Watch
UNIT 3A,Primary Superheater,52,2024,2024-06-15,5.8,4.13,3.3,489,149.6,91.22,Critical
UNIT 3A,Primary Superheater,52,2025,2025-06-15,5.8,4.34,3.3,489,149.6,99.5,Critical
UNIT 3A,Primary Superheater,53,2021,2021-06-15,5.8,5.72,3.3,490,144.6,4.64,Safe
UNIT 3A,Primary Superheater,53,2022,2022-06-15,5.8,5.7,3.3,490,144.6,7.24,Safe
UNIT 3A,Primary Superheater,53,2023,2023-06-15,5.8,5.63,3.3,490,144.6,9.81,Safe
UNIT 3A,Primary Superheater,53,2024,2024-06-15,5.8,5.62,3.3,490,144.6,12.53,Safe
UNIT 3A,Primary Superheater,53,2025,2025-06-15,5.8,5.52,3.3,490,144.6,15.1,Safe
UNIT 3A,Primary Superheater,54,2021,2021-06-15,5.8,5.76,3.3,454,152.2,2.44,Safe
UNIT 3A,Primary Superheater,54,2022,2022-06-15,5.8,5.74,3.3,454,152.2,3.55,Safe
UNIT 3A,Primary Superheater,54,2023,2023-06-15,5.8,5.72,3.3,454,152.2,4.65,Safe
UNIT 3A,Primary Superheater,54,2024,2024-06-15,5.8,5.71,3.3,454,152.2,5.62,Safe
UNIT 3A,Primary Superheater,54,2025,2025-06-15,5.8,5.67,3.3,454,152.2,6.88,Safe
UNIT 3A,Primary Superheater,55,2021,2021-06-15,5.8,5.7,3.3,465,147,5.66,Safe
UNIT 3A,Primary Superheater,55,2022,2022-06-15,5.8,5.65,3.3,465,147,8.32,Safe
UNIT 3A,Primary Superheater,55,2023,2023-06-15,5.8,5.64,3.3,465,147,10.9,Safe
UNIT 3A,Primary Superheater,55,2024,2024-06-15,5.8,5.56,3.3,465,147,13.27,Safe
UNIT 3A,Primary Superheater,55,2025,2025-06-15,5.8,5.52,3.3,465,147,15.48,Safe
UNIT 3A,Primary Superheater,56,2021,2021-06-15,5.8,5,3.3,460,146.1,44.8,Watch
UNIT 3A,Primary Superheater,56,2022,2022-06-15,5.8,4.9,3.3,460,146.1,55.14,Watch
UNIT 3A,Primary Superheater,56,2023,2023-06-15,5.8,4.58,3.3,460,146.1,67.17,Watch
UNIT 3A,Primary Superheater,56,2024,2024-06-15,5.8,4.6,3.3,460,146.1,77.48,Watch
UNIT 3A,Primary Superheater,56,2025,2025-06-15,5.8,4.13,3.3,460,146.1,89.78,Critical
UNIT 3A,Primary Superheater,57,2021,2021-06-15,5.8,5.72,3.3,452,153,4.51,Safe
UNIT 3A,Primary Superheater,57,2022,2022-06-15,5.8,5.68,3.3,452,153,6.64,Safe
UNIT 3A,Primary Superheater,57,2023,2023-06-15,5.8,5.67,3.3,452,153,8.35,Safe
UNIT 3A,Primary Superheater,57,2024,2024-06-15,5.8,5.63,3.3,452,153,10.57,Safe
UNIT 3A,Primary Superheater,57,2025,2025-06-15,5.8,5.6,3.3,452,153,12.31,Safe
UNIT 3A,Primary Superheater,58,2021,2021-06-15,5.8,5.79,3.3,485,146.8,0.39,Safe
UNIT 3A,Primary Superheater,58,2022,2022-06-15,5.8,5.75,3.3,485,146.8,3.28,Safe
UNIT 3A,Primary Superheater,58,2023,2023-06-15,5.8,5.7,3.3,485,146.8,5.97,Safe
UNIT 3A,Primary Superheater,58,2024,2024-06-15,5.8,5.66,3.3,485,146.8,8.65,Safe
UNIT 3A,Primary Superheater,58,2025,2025-06-15,5.8,5.61,3.3,485,146.8,11.4,Safe
UNIT 3A,Primary Superheater,59,2021,2021-06-15,5.8,5.17,3.3,490,151.4,40.75,Watch
UNIT 3A,Primary Superheater,59,2022,2022-06-15,5.8,5.03,3.3,490,151.4,53.45,Watch
UNIT 3A,Primary Superheater,59,2023,2023-06-15,5.8,4.83,3.3,490,151.4,65.96,Watch
UNIT 3A,Primary Superheater,59,2024,2024-06-15,5.8,4.61,3.3,490,151.4,77.62,Watch
UNIT 3A,Primary Superheater,59,2025,2025-06-15,5.8,4.47,3.3,490,151.4,89.66,Critical
UNIT 3A,Primary Superheater,60,2021,2021-06-15,5.8,5.7,3.3,463,149.1,5.69,Safe
UNIT 3A,Primary Superheater,60,2022,2022-06-15,5.8,5.66,3.3,463,149.1,8.36,Safe
UNIT 3A,Primary Superheater,60,2023,2023-06-15,5.8,5.6,3.3,463,149.1,11.17,Safe
UNIT 3A,Primary Superheater,60,2024,2024-06-15,5.8,5.58,3.3,463,149.1,13.66,Safe
UNIT 3A,Primary Superheater,60,2025,2025-06-15,5.8,5.53,3.3,463,149.1,16.7,Safe
UNIT 3A,Primary Superheater,61,2021,2021-06-15,5.8,4.95,3.3,484,145.5,45.6,Watch
UNIT 3A,Primary Superheater,61,2022,2022-06-15,5.8,4.97,3.3,484,145.5,59.36,Watch
UNIT 3A,Primary Superheater,61,2023,2023-06-15,5.8,4.79,3.3,484,145.5,71.73,Watch
UNIT 3A,Primary Superheater,61,2024,2024-06-15,5.8,4.44,3.3,484,145.5,85.53,Critical
UNIT 3A,Primary Superheater,61,2025,2025-06-15,5.8,4.33,3.3,484,145.5,97.48,Critical
UNIT 3A,Primary Superheater,62,2021,2021-06-15,5.8,5.34,3.3,458,148.5,25.89,Safe
UNIT 3A,Primary Superheater,62,2022,2022-06-15,5.8,5.29,3.3,458,148.5,34.67,Safe
UNIT 3A,Primary Superheater,62,2023,2023-06-15,5.8,5.02,3.3,458,148.5,44.14,Watch
UNIT 3A,Primary Superheater,62,2024,2024-06-15,5.8,4.87,3.3,458,148.5,52.55,Watch
UNIT 3A,Primary Superheater,62,2025,2025-06-15,5.8,4.77,3.3,458,148.5,62.25,Watch
UNIT 3A,Primary Superheater,63,2021,2021-06-15,5.8,5.26,3.3,465,148.4,29.06,Safe
UNIT 3A,Primary Superheater,63,2022,2022-06-15,5.8,5.23,3.3,465,148.4,35.54,Safe
UNIT 3A,Primary Superheater,63,2023,2023-06-15,5.8,5.19,3.3,465,148.4,42.73,Watch
UNIT 3A,Primary Superheater,63,2024,2024-06-15,5.8,4.85,3.3,465,148.4,51.24,Watch
UNIT 3A,Primary Superheater,63,2025,2025-06-15,5.8,4.72,3.3,465,148.4,58.32,Watch
UNIT 3A,Primary Superheater,64,2021,2021-06-15,5.8,5.04,3.3,466,143.2,45.37,Watch
UNIT 3A,Primary Superheater,64,2022,2022-06-15,5.8,4.84,3.3,466,143.2,62.66,Watch
UNIT 3A,Primary Superheater,64,2023,2023-06-15,5.8,4.49,3.3,466,143.2,77.83,Watch
UNIT 3A,Primary Superheater,64,2024,2024-06-15,5.8,4.48,3.3,466,143.2,92.02,Critical
UNIT 3A,Primary Superheater,64,2025,2025-06-15,5.8,4.06,3.3,466,143.2,99.5,Critical
UNIT 3A,Primary Superheater,65,2021,2021-06-15,5.8,5.77,3.3,452,141.6,1.55,Safe
UNIT 3A,Primary Superheater,65,2022,2022-06-15,5.8,5.75,3.3,452,141.6,2.75,Safe
UNIT 3A,Primary Superheater,65,2023,2023-06-15,5.8,5.73,3.3,452,141.6,3.93,Safe
UNIT 3A,Primary Superheater,65,2024,2024-06-15,5.8,5.71,3.3,452,141.6,5,Safe
